id_partner,marketplace,country_code,is_fbn,item_nr,sku,brand_en,title_en,purchase_item_nr,awb_nr,base_price,invoice_price,item_status,cancel_reason,ordered_date,shipped_date,delivered_date,cancelled_date,returned_date,estimated_shipping_date
76776,noon,AE,FBN,NAEG50093052691-3,ZFB6F819374BCCB16E0CCZ-1,iUNIK,Calendula Complete Deep Vegan Cleansing Oil 94% Plant-based Oils Blackhead Melting Makeup Remover Mascara Sunscreen Eyeliner Facial Cleanser - Dry Oily Acne-Prone Sensitive Skin Korean Skincare,NAEG50093052691-3-P1,,55,49.5,Delivered,,21-May-24,21-May-24,23-May-24,,,22-May-24
76776,noon,AE,FBN,NAEG50015638262-4,ZB5D0123706DCB12D78D2Z-1,iUNIK,"Beta-Glucan Edition Skincare Set (Cream 60ml /2.02 fl.oz. & Mini Serum 15ml/0.51 fl.oz.) - Featuring the Powerful Beta-Glucan to Moisturize, Revitalize, and Reinforce the Skin with EWG",NAEG50015638262-4-P1,,95,95,Delivered,,23-May-24,24-May-24,24-May-24,,,24-May-24
76776,noon,AE,FBN,NAEG50057547610-3,Z9FC42C7B6196FDACA66BZ-1,iUNIK,Centella Bubble Foaming Vegan Facial Cleanser - Naturally-Derived Tea Tree Extracts Centella Asiatica Extract 69% Soothing Moisturizing Exfoliating Removes Pore Blackheads Whiteheads 5.07 Fl Oz,NAEG50057547610-3-P1,,64,64,Delivered,,25-May-24,25-May-24,25-May-24,,,25-May-24
76776,noon,AE,FBN,NAEG50046285706-8,Z001635CA736A1BF0204CZ-1,iUNIK,Centella Calming Gel Cream Vegan Non-Sticky Face Moisturizer Acne-prone Sensitive Oily Dry Skin Hydrating Plant-based - Centella 70% Tea Tree Water 10% Rosacea Breakout Blemish Korean Skincare,NAEG50046285706-8-P1,,45,45,Delivered,,26-May-24,27-May-24,28-May-24,,,28-May-24
76776,noon,AE,FBN,NAEG50000852336-2,Z001635CA736A1BF0204CZ-1,iUNIK,Centella Calming Gel Cream Vegan Non-Sticky Face Moisturizer Acne-prone Sensitive Oily Dry Skin Hydrating Plant-based - Centella 70% Tea Tree Water 10% Rosacea Breakout Blemish Korean Skincare,NAEG50000852336-2-P1,,45,45,Delivered,,27-May-24,28-May-24,28-May-24,,,28-May-24
76776,noon,AE,FBN,NAEG50062567486-2,Z4AC627A0BF0D9564E2D3Z-1,iUNIK,Rose Galactomyces Silky Tone Up Cream 40ml / 1.35fl.oz,NAEG50062567486-2-P1,,80,80,Delivered,,27-May-24,27-May-24,28-May-24,,,28-May-24
76776,noon,AE,FBN,NAEG50076464309-2,Z4CF81A5EDD4B705CFBCBZ-1,iUNIK,"Propolis 70% Vitamins 17% Synergy Serum, Centella Fruits Extract Calming Soothing Deep Nourishing Dry Damaged Dull Spot Hyperpigmentation Sensitive Acne-prone Skin No Pore Clogging Korean Skinca",NAEG50076464309-2-P1,,65,65,Delivered,,28-May-24,28-May-24,29-May-24,,,29-May-24
76776,noon,AE,FBN,NAEG50009860323-2,Z4CF81A5EDD4B705CFBCBZ-1,iUNIK,"Propolis 70% Vitamins 17% Synergy Serum, Centella Fruits Extract Calming Soothing Deep Nourishing Dry Damaged Dull Spot Hyperpigmentation Sensitive Acne-prone Skin No Pore Clogging Korean Skinca",NAEG50009860323-2-P1,,65,,Cancelled,,28-May-24,,,28-May-24,,29-May-24
76776,noon,AE,FBN,NAEG50069886703-2,Z20BC64FB66CFC02D83FEZ-1,iUNIK,Beta Glucan Vegan Lightweight Non Sticky Deep Moisture Watery Cream Daily Moisturizer Quick Absorption Dry Mature Sensitive Fine lines Skin Naturally Derived Centella Vitamin Korean Skincare,NAEG50069886703-2-P1,,45,45,Delivered,,31-May-24,31-May-24,02-Jun-24,,,02-Jun-24
76776,noon,AE,FBN,NAEG50094009282-3,N32349634A,JAYJUN,10-Piece Intensive Shining Mask Set White 250ml,NAEG50094009282-3-P1,,60,60,Delivered,,02-May-24,03-May-24,04-May-24,,,04-May-24
76776,noon,AE,FBN,NAEG50026266336-3,N32349634A,JAYJUN,10-Piece Intensive Shining Mask Set White 250ml,NAEG50026266336-3-P1,,94,94,Delivered,,08-May-24,09-May-24,10-May-24,,,09-May-24
76776,noon,AE,FBN,NAEG50021196531-1,N37571494A,JAYJUN,Lavender Tea Eye Gel Patch 1.4grams,NAEG50021196531-1-P1,,38,38,Delivered,,23-May-24,24-May-24,24-May-24,,,24-May-24
76776,noon,AE,FBN,NAEG50047058360-1,N32349634A,JAYJUN,10-Piece Intensive Shining Mask Set White 250ml,NAEG50047058360-1-P1,,64,64,Delivered,,27-May-24,28-May-24,29-May-24,,,29-May-24
76776,noon,AE,FBN,NAEG50062816795-5,N32349634A,JAYJUN,10-Piece Intensive Shining Mask Set White 250ml,NAEG50062816795-5-P1,,75,75,Delivered,,30-May-24,31-May-24,02-Jun-24,,,01-Jun-24
76776,noon,AE,FBN,NAEG50035007461-2,Z9FF9B1819830D3B178C7Z-1,JAYJUN JJ,"PHAming Fresh Daily Mask Sheet 30 Sheets, Skin Mosturizer for dehydrated skin Mask Sheet Vegan",NAEG50035007461-2-P1,,60,60,Delivered,,02-May-24,03-May-24,06-May-24,,,04-May-24
76776,noon,AE,FBN,NAEG50050274589-2,Z9FF9B1819830D3B178C7Z-1,JAYJUN JJ,"PHAming Fresh Daily Mask Sheet 30 Sheets, Skin Mosturizer for dehydrated skin Mask Sheet Vegan",NAEG50050274589-2-P1,,60,54,Delivered,,20-May-24,21-May-24,22-May-24,,,22-May-24
76776,noon,AE,FBN,NAEG50070534847-3,Z435C43C40541A7166D8EZ-1,JAYJUN JJ,"Pollution-Proof Mask, Luminous, Pack of 10 Sheets, 0.91 fl. oz, 27ml, Brightening, Sheet Mask",NAEG50070534847-3-P1,,70,70,Delivered,,22-May-24,22-May-24,24-May-24,,,24-May-24
76776,noon,AE,FBN,NAEG50070534847-6,Z9FF9B1819830D3B178C7Z-1,JAYJUN JJ,"PHAming Fresh Daily Mask Sheet 30 Sheets, Skin Mosturizer for dehydrated skin Mask Sheet Vegan",NAEG50070534847-6-P1,,60,60,Delivered,,22-May-24,22-May-24,24-May-24,,,24-May-24
76776,noon,AE,FBN,NAEG50081214639-9,ZACE6FD915CA2BF1A4830Z-1,JAYJUN JJ,Okra Phyto Mucin Ultra UV Sunblock Tone Up Sun Cream  100ml spf 50 white,NAEG50081214639-9-P1,,55,55,Delivered,,26-May-24,28-May-24,31-May-24,,,31-May-24
76776,noon,AE,FBN,NAEG50010476100-3,Z435C43C40541A7166D8EZ-1,JAYJUN JJ,"Pollution-Proof Mask, Luminous, Pack of 10 Sheets, 0.91 fl. oz, 27ml, Brightening, Sheet Mask",NAEG50010476100-3-P1,,70,70,Delivered,,27-May-24,27-May-24,28-May-24,,,28-May-24
76776,noon,AE,FBN,NAEG50074505494-3,ZACE6FD915CA2BF1A4830Z-1,JAYJUN JJ,Okra Phyto Mucin Ultra UV Sunblock Tone Up Sun Cream  100ml spf 50 white,NAEG50074505494-3-P1,,55,55,Delivered,,29-May-24,29-May-24,31-May-24,,,31-May-24
76776,noon,AE,FBN,NAEG50039034481-4,ZFCB8E36A58BB18871BD7Z-1,Klairs,"Freshly Juiced Vitamin E Mask, Moisturizer, Boost the Effect Viatmin C, Niacinamide, Adenosine, 90ml, 3.04oz",NAEG50039034481-4-P1,,80,80,Delivered,,09-May-24,09-May-24,10-May-24,,,10-May-24
76776,noon,AE,FBN,NAEG50075022161-3,ZFCB8E36A58BB18871BD7Z-1,Klairs,"Freshly Juiced Vitamin E Mask, Moisturizer, Boost the Effect Viatmin C, Niacinamide, Adenosine, 90ml, 3.04oz",NAEG50075022161-3-P1,,85,85,Delivered,,24-May-24,24-May-24,25-May-24,,,25-May-24
76776,noon,AE,FBN,NAEG50048605555-2,Z7A989E29786E91B381DCZ-1,mixsoon,MIXSOON Soondy Centella Asiatica Essence 50ml,NAEG50048605555-2-P1,,67,67,Delivered,,20-May-24,21-May-24,23-May-24,,,23-May-24
76776,noon,AE,FBN,NAEG50071526377-8,ZF9E2C3AAE4AA0AA47F54Z-1,mixsoon,MIXSOON Glacier Water Hyaluronic Acid Serum 300ml,NAEG50071526377-8-P1,,71,63.9,Delivered,,22-May-24,22-May-24,24-May-24,,,23-May-24
76776,noon,AE,FBN,NAEG50024377452-3,Z5EDF8183844DC12F43B1Z-1,mixsoon,Mixsoon Bean Essence 50 ml,NAEG50024377452-3-P1,,120,120,Delivered,,27-May-24,27-May-24,29-May-24,,,29-May-24
76776,noon,AE,FBN,NAEG50006439650-5,Z35D01DAEB419A9E86B23Z-1,skin1004,Madagascar Centella Air-fit Suncream Plus 1.69 fl. oz (50ml),NAEG50006439650-5-P1,,52,52,Delivered,,02-May-24,03-May-24,04-May-24,,,04-May-24
76776,noon,AE,FBN,NAEG50017479119-5,Z4B7CCA023722F5CDDB5BZ-1,skin1004,"MADAGASCAR CENTELLA PROBIO-CICA ENRICH CREAM, Formulated Probio-Cica and TECA for Calming Effects  50ML SKIN1004",NAEG50017479119-5-P1,,75,75,Delivered,,02-May-24,02-May-24,03-May-24,,,03-May-24
76776,noon,AE,FBN,NAEG50017479119-8,ZD8002B439D6932911301Z-1,skin1004,MADAGASCAR CENTELLA PROBIO-CICA ESSENCE TONER 210ML SKIN1004,NAEG50017479119-8-P1,,70,70,Delivered,,02-May-24,02-May-24,03-May-24,,,03-May-24
76776,noon,AE,FBN,NAEG50059489349-4,Z2CF1F013BE2F3B126F31Z-1,skin1004,"Madagascar Centella Poremizing Clear Toner 7.1 fl.oz, 210ml for Keratin Plug and Sensitive Skin",NAEG50059489349-4-P1,,58,58,Delivered,,03-May-24,03-May-24,03-May-24,,,03-May-24
76776,noon,AE,FBN,NAEG50030488650-3,Z4B7CCA023722F5CDDB5BZ-1,skin1004,"MADAGASCAR CENTELLA PROBIO-CICA ENRICH CREAM, Formulated Probio-Cica and TECA for Calming Effects  50ML SKIN1004",NAEG50030488650-3-P1,,75,75,Delivered,,03-May-24,03-May-24,05-May-24,,,04-May-24
76776,noon,AE,FBN,NAEG50039862949-4,Z4B7CCA023722F5CDDB5BZ-1,skin1004,"MADAGASCAR CENTELLA PROBIO-CICA ENRICH CREAM, Formulated Probio-Cica and TECA for Calming Effects  50ML SKIN1004",NAEG50039862949-4-P1,,75,75,Delivered,,03-May-24,03-May-24,04-May-24,,,04-May-24
76776,noon,AE,FBN,NAEG50002945371-7,Z6A1912F4F72A10D25AF2Z-1,skin1004,"Madagascar Centella Cream - 75ML | Quadruple Ceramide Complex | Strengthens Skin Barrier | Moisturizes and Soothes Dry, Sensitive Skin",NAEG50002945371-7-P1,,65,65,Delivered,,03-May-24,03-May-24,03-May-24,,,03-May-24
76776,noon,AE,FBN,NAEG50000578654-2,Z721AB9DC10097861A942Z-1,skin1004,"Tea-Trica Relief Ampoule 3.38 fl. oz, 100ml, Soothing Hydration for Sensitive Skin",NAEG50000578654-2-P1,,75,75,Delivered,,03-May-24,03-May-24,05-May-24,,,03-May-24
76776,noon,AE,FBN,NAEG50022387360-2,Z866D609D8132D484063BZ-1,skin1004,"Madagascar Centella Ampoule Foam 4.22 fl.oz, 125ml, Low pH Foam Cleanser, Natural Soda Powder Coconut Surfactant and EWG Green Grade",NAEG50022387360-2-P1,,45,45,Delivered,,03-May-24,04-May-24,05-May-24,,,04-May-24
76776,noon,AE,FBN,NAEG50000578654-3,ZC80B7C6FEA9CEFAA3629Z-1,skin1004,"Madagascar Centella Tea-Trica BHA Foam 4.22 fl.oz, 125ml, Professional Cleansing Care and Relief to Acne-Prone Skin",NAEG50000578654-3-P1,,45,45,Delivered,,03-May-24,03-May-24,05-May-24,,,03-May-24
76776,noon,AE,FBN,NAEG50005141955-5,Z4B7CCA023722F5CDDB5BZ-1,skin1004,"MADAGASCAR CENTELLA PROBIO-CICA ENRICH CREAM, Formulated Probio-Cica and TECA for Calming Effects  50ML SKIN1004",NAEG50005141955-5-P1,,80,80,Delivered,,04-May-24,05-May-24,06-May-24,,,06-May-24
76776,noon,AE,FBN,NAEG50061458793-6,Z2CF1F013BE2F3B126F31Z-1,skin1004,"Madagascar Centella Poremizing Clear Toner 7.1 fl.oz, 210ml for Keratin Plug and Sensitive Skin",NAEG50061458793-6-P1,,58,58,Delivered,,05-May-24,05-May-24,06-May-24,,,06-May-24
76776,noon,AE,FBN,NAEG50004167683-1,Z21B051807FC98762FEE0Z-1,skin1004,"Madagascar Centella Travel Kit, Toner, Ampoule, Soothing Cream, Cleansing Oil, Ampoule Foam, Basic Skincare Box, Compact Size, Soothing Calming",NAEG50004167683-1-P1,,129,129,Delivered,,05-May-24,06-May-24,07-May-24,,,06-May-24
76776,noon,AE,FBN,NAEG50088013567-3,Z21B051807FC98762FEE0Z-1,skin1004,"Madagascar Centella Travel Kit, Toner, Ampoule, Soothing Cream, Cleansing Oil, Ampoule Foam, Basic Skincare Box, Compact Size, Soothing Calming",NAEG50088013567-3-P1,,129,,Cancelled,,05-May-24,,,05-May-24,,06-May-24
76776,noon,AE,FBN,NAEG50007182902-3,Z21B051807FC98762FEE0Z-1,skin1004,"Madagascar Centella Travel Kit, Toner, Ampoule, Soothing Cream, Cleansing Oil, Ampoule Foam, Basic Skincare Box, Compact Size, Soothing Calming",NAEG50007182902-3-P1,,129,129,Delivered,,05-May-24,05-May-24,07-May-24,,,07-May-24
76776,noon,AE,FBN,NAEG50074584788-3,ZBCCA5C677BEE5C9ACBCFZ-1,skin1004,"Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",NAEG50074584788-3-P1,,80,80,Delivered,,05-May-24,05-May-24,05-May-24,,,05-May-24
76776,noon,AE,FBN,NAEG50077863971-8,ZBCCA5C677BEE5C9ACBCFZ-1,skin1004,"Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",NAEG50077863971-8-P1,,80,80,Delivered,,05-May-24,06-May-24,07-May-24,,,07-May-24
76776,noon,AE,FBN,NAEG50072788402-1,ZBCCA5C677BEE5C9ACBCFZ-1,skin1004,"Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",NAEG50072788402-1-P1,,80,80,Delivered,,05-May-24,05-May-24,07-May-24,,,07-May-24
76776,noon,AE,FBN,NAEG50084464636-2,ZBCCA5C677BEE5C9ACBCFZ-1,skin1004,"Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",NAEG50084464636-2-P1,,80,80,Delivered,,05-May-24,06-May-24,06-May-24,,,06-May-24
76776,noon,AE,FBN,NAEG50061458793-8,ZF2A263EA6BB0860E4B36Z-1,skin1004,"Madagascar Centella Ampoule, 100ml; Soothing and Hydrating Ampoule with Centella Asiatica Extract; Calming Serum for Sensitive Skin; Lightweight and Fast-Absorbing Formula",NAEG50061458793-8-P1,,70,70,Delivered,,05-May-24,05-May-24,06-May-24,,,06-May-24
76776,noon,AE,FBN,NAEG50072628979-6,ZF2A263EA6BB0860E4B36Z-1,skin1004,"Madagascar Centella Ampoule, 100ml; Soothing and Hydrating Ampoule with Centella Asiatica Extract; Calming Serum for Sensitive Skin; Lightweight and Fast-Absorbing Formula",NAEG50072628979-6-P1,,70,70,Delivered,,05-May-24,05-May-24,06-May-24,,,06-May-24
76776,noon,AE,FBN,NAEG50000368366-3,Z2CF1F013BE2F3B126F31Z-1,skin1004,"Madagascar Centella Poremizing Clear Toner 7.1 fl.oz, 210ml for Keratin Plug and Sensitive Skin",NAEG50000368366-3-P1,,58,58,Delivered,,06-May-24,06-May-24,08-May-24,,,08-May-24
76776,noon,AE,FBN,NAEG50077397054-3,Z4B7CCA023722F5CDDB5BZ-1,skin1004,"MADAGASCAR CENTELLA PROBIO-CICA ENRICH CREAM, Formulated Probio-Cica and TECA for Calming Effects  50ML SKIN1004",NAEG50077397054-3-P1,,80,80,Delivered,,06-May-24,07-May-24,08-May-24,,,08-May-24
76776,noon,AE,FBN,NAEG50016785481-2,Z866D609D8132D484063BZ-1,skin1004,"Madagascar Centella Ampoule Foam 4.22 fl.oz, 125ml, Low pH Foam Cleanser, Natural Soda Powder Coconut Surfactant and EWG Green Grade",NAEG50016785481-2-P1,,45,45,Delivered,,06-May-24,06-May-24,06-May-24,,,06-May-24
76776,noon,AE,FBN,NAEG50007287388-2,Z98501887793D33168108Z-1,skin1004,"Hyalu-CICA Blue Serum 1.69 fl.oz, 50ml, 5 Layer Hyaluronic Acid Cica Niacinamide, Hydrating and Refreshing Multi-Care Solutions",NAEG50007287388-2-P1,,47,47,Delivered,,06-May-24,06-May-24,07-May-24,,,07-May-24
76776,noon,AE,FBN,NAEG50007287388-3,Z9B18135D9A748458A129Z-1,skin1004,"Hyalu-CICA First Ampoule 3.38 fl. oz, 100ml, Soothing Hydration Dry Skin",NAEG50007287388-3-P1,,57,57,Delivered,,06-May-24,06-May-24,07-May-24,,,07-May-24
76776,noon,AE,FBN,NAEG50034981934-4,ZBCCA5C677BEE5C9ACBCFZ-1,skin1004,"Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",NAEG50034981934-4-P1,,80,80,Delivered,,06-May-24,06-May-24,08-May-24,,,07-May-24
76776,noon,AE,FBN,NAEG50089534826-3,ZF2A263EA6BB0860E4B36Z-1,skin1004,"Madagascar Centella Ampoule, 100ml; Soothing and Hydrating Ampoule with Centella Asiatica Extract; Calming Serum for Sensitive Skin; Lightweight and Fast-Absorbing Formula",NAEG50089534826-3-P1,,70,70,Delivered,,07-May-24,07-May-24,08-May-24,,,08-May-24
76776,noon,AE,FBN,NAEG50002017843-3,ZF2A263EA6BB0860E4B36Z-1,skin1004,"Madagascar Centella Ampoule, 100ml; Soothing and Hydrating Ampoule with Centella Asiatica Extract; Calming Serum for Sensitive Skin; Lightweight and Fast-Absorbing Formula",NAEG50002017843-3-P1,,70,70,Delivered,,07-May-24,07-May-24,08-May-24,,,08-May-24
76776,noon,AE,FBN,NAEG50061467376-2,ZF2A263EA6BB0860E4B36Z-1,skin1004,"Madagascar Centella Ampoule, 100ml; Soothing and Hydrating Ampoule with Centella Asiatica Extract; Calming Serum for Sensitive Skin; Lightweight and Fast-Absorbing Formula",NAEG50061467376-2-P1,,70,70,Delivered,,07-May-24,07-May-24,08-May-24,,,08-May-24
76776,noon,AE,FBN,NAEG50091959341-9,Z2CF1F013BE2F3B126F31Z-1,skin1004,"Madagascar Centella Poremizing Clear Toner 7.1 fl.oz, 210ml for Keratin Plug and Sensitive Skin",NAEG50091959341-9-P1,,58,58,Delivered,,07-May-24,07-May-24,08-May-24,,,08-May-24
76776,noon,AE,FBN,NAEG50040233884-1,Z4B7CCA023722F5CDDB5BZ-1,skin1004,"MADAGASCAR CENTELLA PROBIO-CICA ENRICH CREAM, Formulated Probio-Cica and TECA for Calming Effects  50ML SKIN1004",NAEG50040233884-1-P1,,80,80,Delivered,,07-May-24,07-May-24,09-May-24,,,08-May-24
76776,noon,AE,FBN,NAEG50059622819-1,Z4B7CCA023722F5CDDB5BZ-1,skin1004,"MADAGASCAR CENTELLA PROBIO-CICA ENRICH CREAM, Formulated Probio-Cica and TECA for Calming Effects  50ML SKIN1004",NAEG50059622819-1-P1,,80,80,Delivered,,07-May-24,07-May-24,07-May-24,,,07-May-24
76776,noon,AE,FBN,NAEG50092468896-4,Z98501887793D33168108Z-1,skin1004,"Hyalu-CICA Blue Serum 1.69 fl.oz, 50ml, 5 Layer Hyaluronic Acid Cica Niacinamide, Hydrating and Refreshing Multi-Care Solutions",NAEG50092468896-4-P1,,47,47,Delivered,,07-May-24,07-May-24,08-May-24,,,08-May-24
76776,noon,AE,FBN,NAEG50059622819-2,Z866D609D8132D484063BZ-1,skin1004,"Madagascar Centella Ampoule Foam 4.22 fl.oz, 125ml, Low pH Foam Cleanser, Natural Soda Powder Coconut Surfactant and EWG Green Grade",NAEG50059622819-2-P1,,45,45,Delivered,,07-May-24,07-May-24,07-May-24,,,07-May-24
76776,noon,AE,FBN,NAEG50033635322-5,Z866D609D8132D484063BZ-1,skin1004,"Madagascar Centella Ampoule Foam 4.22 fl.oz, 125ml, Low pH Foam Cleanser, Natural Soda Powder Coconut Surfactant and EWG Green Grade",NAEG50033635322-5-P1,,45,45,Delivered,,07-May-24,07-May-24,09-May-24,,,09-May-24
76776,noon,AE,FBN,NAEG50091959341-10,Z866D609D8132D484063BZ-1,skin1004,"Madagascar Centella Ampoule Foam 4.22 fl.oz, 125ml, Low pH Foam Cleanser, Natural Soda Powder Coconut Surfactant and EWG Green Grade",NAEG50091959341-10-P1,,45,45,Delivered,,07-May-24,07-May-24,08-May-24,,,08-May-24
76776,noon,AE,FBN,NAEG50016999133-2,Z21B051807FC98762FEE0Z-1,skin1004,"Madagascar Centella Travel Kit, Toner, Ampoule, Soothing Cream, Cleansing Oil, Ampoule Foam, Basic Skincare Box, Compact Size, Soothing Calming",NAEG50016999133-2-P1,,129,129,Delivered,,07-May-24,07-May-24,08-May-24,,,08-May-24
76776,noon,AE,FBN,NAEG50063018351-3,ZBCCA5C677BEE5C9ACBCFZ-1,skin1004,"Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",NAEG50063018351-3-P1,,80,80,Delivered,,07-May-24,07-May-24,09-May-24,,,09-May-24
76776,noon,AE,FBN,NAEG50034048242-7,ZBCCA5C677BEE5C9ACBCFZ-1,skin1004,"Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",NAEG50034048242-7-P1,,80,80,Delivered,,07-May-24,08-May-24,09-May-24,,,09-May-24
76776,noon,AE,FBN,NAEG50042191120-6,ZBCCA5C677BEE5C9ACBCFZ-1,skin1004,"Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",NAEG50042191120-6-P1,,80,80,Undelivered,,07-May-24,07-May-24,,,12-May-24,08-May-24
76776,noon,AE,FBN,NAEG50064523281-5,Z4B7CCA023722F5CDDB5BZ-1,skin1004,"MADAGASCAR CENTELLA PROBIO-CICA ENRICH CREAM, Formulated Probio-Cica and TECA for Calming Effects  50ML SKIN1004",NAEG50064523281-5-P1,,80,80,Delivered,,08-May-24,09-May-24,10-May-24,,,10-May-24
76776,noon,AE,FBN,NAEG50092665424-2,Z866D609D8132D484063BZ-1,skin1004,"Madagascar Centella Ampoule Foam 4.22 fl.oz, 125ml, Low pH Foam Cleanser, Natural Soda Powder Coconut Surfactant and EWG Green Grade",NAEG50092665424-2-P1,,45,45,Delivered,,08-May-24,08-May-24,09-May-24,,,09-May-24
76776,noon,AE,FBN,NAEG50023474966-1,Z98501887793D33168108Z-1,skin1004,"Hyalu-CICA Blue Serum 1.69 fl.oz, 50ml, 5 Layer Hyaluronic Acid Cica Niacinamide, Hydrating and Refreshing Multi-Care Solutions",NAEG50023474966-1-P1,,47,47,Delivered,,08-May-24,09-May-24,09-May-24,,,09-May-24
76776,noon,AE,FBN,NAEG50087513097-12,ZF2A263EA6BB0860E4B36Z-1,skin1004,"Madagascar Centella Ampoule, 100ml; Soothing and Hydrating Ampoule with Centella Asiatica Extract; Calming Serum for Sensitive Skin; Lightweight and Fast-Absorbing Formula",NAEG50087513097-12-P1,,70,70,Delivered,,08-May-24,08-May-24,10-May-24,,,09-May-24
76776,noon,AE,FBN,NAEG50096603125-9,ZF2A263EA6BB0860E4B36Z-1,skin1004,"Madagascar Centella Ampoule, 100ml; Soothing and Hydrating Ampoule with Centella Asiatica Extract; Calming Serum for Sensitive Skin; Lightweight and Fast-Absorbing Formula",NAEG50096603125-9-P1,,70,70,Delivered,,08-May-24,09-May-24,10-May-24,,,12-May-24
76776,noon,AE,FBN,NAEG50056908787-3,ZF2A263EA6BB0860E4B36Z-1,skin1004,"Madagascar Centella Ampoule, 100ml; Soothing and Hydrating Ampoule with Centella Asiatica Extract; Calming Serum for Sensitive Skin; Lightweight and Fast-Absorbing Formula",NAEG50056908787-3-P1,,70,70,Delivered,,08-May-24,09-May-24,10-May-24,,,09-May-24
76776,noon,AE,FBN,NAEG50005528867-3,ZF2A263EA6BB0860E4B36Z-1,skin1004,"Madagascar Centella Ampoule, 100ml; Soothing and Hydrating Ampoule with Centella Asiatica Extract; Calming Serum for Sensitive Skin; Lightweight and Fast-Absorbing Formula",NAEG50005528867-3-P1,,70,70,Delivered,,09-May-24,09-May-24,10-May-24,,,10-May-24
76776,noon,AE,FBN,NAEG50090699214-4,Z2CF1F013BE2F3B126F31Z-1,skin1004,"Madagascar Centella Poremizing Clear Toner 7.1 fl.oz, 210ml for Keratin Plug and Sensitive Skin",NAEG50090699214-4-P1,,58,58,Delivered,,09-May-24,09-May-24,10-May-24,,,10-May-24
76776,noon,AE,FBN,NAEG50055244211-6,Z2CF1F013BE2F3B126F31Z-1,skin1004,"Madagascar Centella Poremizing Clear Toner 7.1 fl.oz, 210ml for Keratin Plug and Sensitive Skin",NAEG50055244211-6-P1,,58,58,Delivered,,10-May-24,10-May-24,11-May-24,,,11-May-24
76776,noon,AE,FBN,NAEG50081800711-2,Z4B7CCA023722F5CDDB5BZ-1,skin1004,"MADAGASCAR CENTELLA PROBIO-CICA ENRICH CREAM, Formulated Probio-Cica and TECA for Calming Effects  50ML SKIN1004",NAEG50081800711-2-P1,,80,80,Delivered,,10-May-24,10-May-24,10-May-24,,,10-May-24
76776,noon,AE,FBN,NAEG50026342601-3,Z6A1912F4F72A10D25AF2Z-1,skin1004,"Madagascar Centella Cream - 75ML | Quadruple Ceramide Complex | Strengthens Skin Barrier | Moisturizes and Soothes Dry, Sensitive Skin",NAEG50026342601-3-P1,,75,75,Delivered,,10-May-24,10-May-24,10-May-24,,,10-May-24
76776,noon,AE,FBN,NAEG50074743876-2,ZBCCA5C677BEE5C9ACBCFZ-1,skin1004,"Madagascar Centella Light Cleansing Oil 6.76 fl.oz, 200ml, Pure and Light Oil with Fresh Cleansing Effect, Micellar Cleansing Hypoallergenic Use",NAEG50074743876-2-P1,,80,80,Delivered,,10-May-24,11-May-24,12-May-24,,,12-May-24
76776,noon,AE,FBN,NAEG50070017427-5,Z4B7CCA023722F5CDDB5BZ-1,skin1004,"MADAGASCAR CENTELLA PROBIO-CICA ENRICH CREAM, Formulated Probio-Cica and TECA for Calming Effects  50ML SKIN1004",NAEG50070017427-5-P1,,80,80,Delivered,,11-May-24,11-May-24,12-May-24,,,12-May-24
76776,noon,AE,FBN,NAEG50075041834-2,Z6A1912F4F72A10D25AF2Z-1,skin1004,"Madagascar Centella Cream - 75ML | Quadruple Ceramide Complex | Strengthens Skin Barrier | Moisturizes and Soothes Dry, Sensitive Skin",NAEG50075041834-2-P1,,75,75,Delivered,,11-May-24,11-May-24,11-May-24,,,11-May-24
76776,noon,AE,FBN,NAEG50050661264-5,Z72CF3C5489817182AB95Z-1,skin1004,Madagascar Centella Poremizing Light Gel Cream 2.53 fl.oz (75ml) Tightens Pores Soothes Irritated Skin,NAEG50050661264-5-P1,,56,56,Delivered,,11-May-24,12-May-24,13-May-24,,,13-May-24
